Wall time,Step,Value
1724044157.1411486,333,7.474926471710205
1724044176.4791358,338,10.885371208190918
1724044180.355188,339,10.961213111877441
1724044188.072844,341,11.384645462036133
1724044199.6990676,344,11.132046699523926
1724044203.6050766,345,8.216187477111816
1724044207.5219035,346,9.130845069885254
1724044211.4566422,347,12.294778823852539
1724044219.294458,349,15.6466703414917
1724044227.067134,351,9.94449234008789
1724044234.8303,353,9.973953247070312
1724044238.7398224,354,10.68172836303711
1724044242.6378992,355,17.525636672973633
1724044258.1758597,359,8.630786895751953
1724044265.9635305,361,7.884620189666748
1724044273.7835116,363,14.565557479858398
1724044277.6563501,364,9.358902931213379
1724044281.5128417,365,11.936257362365723
1724044285.399938,366,14.78742504119873
1724044289.2935789,367,12.414544105529785
1724044293.2340097,368,11.343647003173828
1724044297.1649961,369,13.605030059814453
1724044320.540533,375,8.438264846801758
1724044332.3416364,378,14.531967163085938
1724044336.2251415,379,16.856966018676758
1724044363.5633988,386,13.128411293029785
1724044367.4714859,387,16.3109130859375
1724044383.1377933,391,11.613966941833496
1724044387.0410662,392,10.613510131835938
1724044390.9593456,393,16.989160537719727
1724044394.877869,394,14.855033874511719
1724044398.7704952,395,12.83940315246582
1724044402.6921093,396,15.939990997314453
1724044406.5711193,397,14.4324951171875
1724044410.4436452,398,13.726133346557617
1724044414.312527,399,7.445546627044678
1724044418.228096,400,11.587770462036133
1724044426.0772524,402,14.106724739074707
1724044430.0297725,403,9.910370826721191
1724044437.8340507,405,15.294814109802246
1724044453.3820562,409,19.327938079833984
1724044457.2725227,410,12.124308586120605
1724044468.9048886,413,13.557161331176758
1724044472.799056,414,11.944009780883789
1724044476.6761813,415,15.440117835998535
1724044480.5535226,416,13.002216339111328
1724044492.2195606,419,23.414424896240234
1724044504.0631857,422,15.852919578552246
1724044507.944198,423,10.527437210083008
1724044519.701159,426,15.704878807067871
1724044523.6375668,427,12.862421989440918
1724044539.3363862,431,17.334842681884766
1724044543.2554357,432,15.079550743103027
1724044554.9688716,435,15.678892135620117
1724044558.869858,436,15.55700397491455
1724044562.7723114,437,19.59868812561035
1724044566.6707392,438,12.982728958129883
1724044570.5887861,439,8.203486442565918
1724044574.4969497,440,14.047511100769043
1724044578.417409,441,12.306913375854492
1724044582.3332043,442,16.56582260131836
1724044590.182084,444,14.694293975830078
1724044594.1362386,445,20.269943237304688
1724044598.0710561,446,16.510976791381836
1724044602.0047944,447,14.247488975524902
1724044617.6484058,451,20.957483291625977
1724044621.5316489,452,10.01187801361084
1724044625.484892,453,14.858988761901855
1724044629.4660635,454,17.747522354125977
1724044633.3740067,455,13.0065279006958
1724044641.2217395,457,13.77008056640625
1724044649.0410385,459,16.6647891998291
1724044656.8730094,461,16.71302032470703
1724044660.8197432,462,8.540019989013672
1724044672.5748446,465,11.701416015625
1724044676.4962988,466,11.395151138305664
1724044680.4168816,467,10.842134475708008
1724044688.2320127,469,11.341181755065918
1724044696.1068513,471,22.66960906982422
1724044711.7681751,475,10.671845436096191
1724044715.683451,476,28.539405822753906
1724044727.4686034,479,8.522873878479004
1724044731.3817542,480,13.441664695739746
1724044735.2926924,481,14.501504898071289
1724044739.2350812,482,16.87582778930664
1724044743.1978943,483,19.264179229736328
1724044747.1683192,484,13.828405380249023
1724044751.067761,485,16.336565017700195
1724044758.900266,487,10.798127174377441
1724044762.783839,488,18.066631317138672
1724044766.6707144,489,14.2935152053833
1724044770.6176374,490,17.903156280517578
1724044778.4318428,492,10.693190574645996
1724044790.2814624,495,18.368122100830078
1724044805.976373,499,16.177335739135742
1724044817.745837,502,16.91480827331543
1724044821.6562567,503,13.08627986907959
1724044825.574504,504,20.72773551940918
1724044837.3214622,507,17.904338836669922
1724044845.1531365,509,16.216609954833984
1724044849.072337,510,10.317449569702148
1724044852.9891317,511,14.035506248474121
1724044856.924685,512,26.487621307373047
1724044860.845992,513,18.999984741210938
1724044864.7464051,514,17.083314895629883
1724044868.6629262,515,18.107938766479492
1724044880.4014459,518,17.53270149230957
1724044884.2998347,519,22.45327377319336
1724044888.2132332,520,14.583538055419922
1724044892.1329608,521,13.465476036071777
1724044903.8589694,524,14.292587280273438
1724044931.3133104,531,11.418893814086914
1724044943.0542665,534,17.39890480041504
1724044946.9686863,535,15.92159366607666
1724044954.8155797,537,12.226967811584473
1724044958.7287612,538,23.34578514099121
1724044962.6604946,539,19.061031341552734
1724044966.5934212,540,20.198732376098633
1724044970.546843,541,20.180233001708984
1724044978.3937557,543,12.661438941955566
1724044982.3110304,544,21.077638626098633
1724044986.2128012,545,21.3123779296875
1724044994.0673544,547,13.501970291137695
1724044997.9931564,548,11.356440544128418
1724045009.7717505,551,15.322869300842285
1724045017.5894763,553,14.025646209716797
1724045025.4191427,555,16.322734832763672
1724045029.341386,556,21.649381637573242
1724045033.2378705,557,17.695384979248047
1724045056.697285,563,17.640975952148438
1724045060.6207337,564,17.806856155395508
1724045064.5521045,565,16.06130599975586
1724045080.2748435,569,12.389126777648926
1724045092.0924225,572,16.37151336669922
1724045099.8792098,574,19.144392013549805
1724045111.6476917,577,19.02584457397461
1724045127.3559136,581,10.025474548339844
1724045142.9994714,585,18.07197380065918
1724045146.9062958,586,17.839954376220703
1724045150.8208015,587,11.689558982849121
1724045158.665222,589,20.065185546875
1724045166.5075727,591,9.369754791259766
1724045170.4200025,592,15.080071449279785
1724045174.318316,593,11.001988410949707
1724045182.1492093,595,14.771336555480957
1724045189.9854057,597,26.394227981567383
1724045193.9343646,598,18.607820510864258
1724045197.8479674,599,16.016834259033203
1724045201.7694206,600,14.728177070617676
1724045209.6607282,602,11.64899730682373
1724045213.6052337,603,18.437158584594727
1724045217.5231636,604,19.55388832092285
1724045225.4080024,606,13.285744667053223
1724045237.1836352,609,10.143999099731445
1724045245.0855403,611,22.378000259399414
1724045256.8848717,614,21.891048431396484
1724045260.854087,615,17.0885066986084
1724045268.713652,617,20.253259658813477
1724045276.5363204,619,14.588982582092285
1724045284.3573186,621,10.905096054077148
1724045292.1970243,623,14.95191478729248
1724045296.1018865,624,14.041885375976562
1724045307.8578198,627,16.3866024017334
1724045315.703277,629,14.106934547424316
1724045319.6644537,630,17.957365036010742
1724045335.4129133,634,18.413461685180664
1724045343.3033242,636,17.96837615966797
1724045351.1491132,638,13.141582489013672
1724045362.947231,641,14.727653503417969
1724045366.872136,642,21.261823654174805
1724045370.7971718,643,14.05439281463623
1724045374.741597,644,20.109670639038086
1724045378.640794,645,12.080934524536133
1724045382.5603905,646,18.165584564208984
1724045398.2222025,650,31.05669593811035
1724045406.101407,652,21.60082244873047
1724045410.0784137,653,17.00244903564453
1724045414.0096219,654,14.529032707214355
1724045417.9254034,655,17.97756576538086
1724045421.8413303,656,15.621426582336426
1724045433.577773,659,24.489164352416992
1724045437.4990187,660,17.965179443359375
1724045441.4140558,661,13.7388277053833
1724045469.001088,668,16.276578903198242
1724045480.7606168,671,25.643131256103516
1724045500.3681479,676,20.39463233947754
1724045504.2852209,677,19.48305892944336
1724045508.204709,678,17.28462791442871
1724045519.9426117,681,14.659543991088867
1724045527.7474844,683,20.81414222717285
1724045531.6656215,684,10.406319618225098
1724045535.5639036,685,23.42576789855957
1724045547.3212135,688,15.619298934936523
1724045566.8647997,693,10.227714538574219
1724045574.6650689,695,27.03423500061035
1724045578.5875945,696,21.726953506469727
1724045582.4879713,697,14.162812232971191
1724045586.391738,698,13.543323516845703
1724045594.2009864,700,16.42876434326172
1724045605.8610709,703,14.203471183776855
1724045609.7522345,704,13.530360221862793
1724045617.5509374,706,16.545612335205078
1724045633.1283185,710,12.9356050491333
1724045637.028248,711,17.380428314208984
1724045644.8197153,713,14.331304550170898
1724045656.5802202,716,11.915323257446289
1724045664.4168537,718,4.125829219818115
1724045672.2433205,720,17.301332473754883
1724045676.15402,721,8.512676239013672
1724045680.0606148,722,15.555020332336426
1724045687.789057,724,14.734593391418457
1724045695.5612206,726,10.724889755249023
1724045699.4588053,727,15.188496589660645
1724045703.3765042,728,22.93718147277832
1724045707.3125098,729,23.55303382873535
1724045711.26229,730,21.483211517333984
1724045719.0910172,732,16.651119232177734
1724045722.9667628,733,15.893095016479492
1724045726.8567452,734,12.343249320983887
1724045746.414829,739,23.028018951416016
1724045750.3480797,740,16.098669052124023
1724045754.3015165,741,21.942548751831055
1724045762.1429782,743,16.70608139038086
1724045766.0412412,744,13.421177864074707
1724045769.9414787,745,17.96119499206543
1724045773.8574479,746,10.979921340942383
1724045801.1167119,753,16.560728073120117
1724045812.881269,756,18.371517181396484
1724045816.8074963,757,13.992606163024902
1724045824.623066,759,16.52064323425293
1724045844.1379538,764,13.946657180786133
1724045848.074001,765,25.56154441833496
1724045851.962491,766,11.515337944030762
1724045863.6492226,769,19.286373138427734
1724045867.5459738,770,14.728903770446777
1724045879.2684355,773,17.042383193969727
1724045883.1514285,774,21.3320255279541
1724045890.9420233,776,18.00223731994629
1724045894.8500683,777,15.005231857299805
1724045902.64032,779,12.432714462280273
1724045906.5353491,780,16.831327438354492
1724045910.4498572,781,18.991024017333984
1724045914.3747692,782,15.169326782226562
1724045918.2914107,783,24.990055084228516
1724045941.713436,789,20.65359115600586
1724045945.6119344,790,18.003568649291992
1724045953.447692,792,15.113896369934082
1724045961.2600367,794,14.335155487060547
1724045969.092622,796,16.10395622253418
1724045973.0170503,797,8.464407920837402
1724045984.8389006,800,13.235387802124023
1724045988.8337886,801,26.93628692626953
1724046004.564723,805,14.915302276611328
1724046008.5018377,806,13.206353187561035
1724046012.3995707,807,19.46902084350586
1724046016.3210857,808,26.27823829650879
1724046028.061699,811,15.85075855255127
1724046039.7984376,814,16.21552848815918
1724046059.4004257,819,24.118146896362305
1724046063.3434398,820,11.491175651550293
1724046071.177663,822,17.055604934692383
1724046075.0970151,823,13.480546951293945
1724046079.0204968,824,17.94426727294922
1724046086.8240268,826,21.24077796936035
1724046090.7202713,827,23.396060943603516
1724046094.6759698,828,13.921231269836426
1724046098.60214,829,17.980710983276367
1724046114.229434,833,17.418384552001953
1724046118.1484673,834,16.667438507080078
1724046126.009838,836,12.968753814697266
1724046129.9533768,837,17.630659103393555
1724046133.878011,838,14.928353309631348
1724046141.7225447,840,26.72939109802246
1724046145.6389632,841,15.165136337280273
1724046157.3638165,844,15.071378707885742
1724046165.2131176,846,15.814123153686523
1724046184.9020176,851,20.22712516784668
1724046188.8605564,852,21.8626708984375
1724046200.702428,855,23.562679290771484
1724046212.52095,858,17.84757423400879
1724046224.2924669,861,17.39044189453125
1724046232.1377375,863,11.330015182495117
1724046243.8809497,866,13.519497871398926
1724046247.8116858,867,23.67765235900879
1724046263.5035481,871,23.11758041381836
1724046267.4163313,872,15.76365852355957
1724046306.7011251,882,19.50217628479004
1724046314.5563436,884,30.521451950073242
1724046318.4897742,885,11.855080604553223
1724046322.4151495,886,13.809517860412598
1724046326.3323724,887,22.11965560913086
1724046334.1591642,889,11.110024452209473
1724046342.0010538,891,14.765851974487305
1724046349.8206043,893,11.78571605682373
1724046361.5726311,896,15.361421585083008
1724046369.478968,898,13.837214469909668
1724046373.4327095,899,30.05862808227539
1724046385.2291806,902,19.993654251098633
1724046389.1656182,903,25.390756607055664
1724046397.0538182,905,32.16532897949219
1724046404.94525,907,26.536659240722656
1724046408.8812034,908,16.170642852783203
1724046412.8207648,909,12.062336921691895
1724046420.7059233,911,20.331844329833984
1724046424.65059,912,25.189847946166992
1724046436.5098746,915,14.00721263885498
1724046452.2859373,919,16.067712783813477
1724046456.2347913,920,19.729511260986328
1724046464.1310034,922,22.52956199645996
1724046472.0033574,924,14.660423278808594
1724046487.7993083,928,22.247684478759766
1724046491.797737,929,14.85926342010498
1724046495.7551703,930,26.310956954956055
1724046499.7149417,931,28.886043548583984
1724046503.7016633,932,32.19772720336914
1724046507.7043624,933,26.026790618896484
1724046511.6257358,934,21.56551742553711
1724046519.5652199,936,8.461679458618164
1724046535.2875886,940,27.234630584716797
1724046543.2570808,942,21.39892578125
1724046547.2218192,943,20.463783264160156
1724046559.1205518,946,15.45058822631836
1724046574.9195812,950,19.9377384185791
1724046586.769903,953,17.76359748840332
1724046594.60989,955,24.510604858398438
1724046598.5159218,956,14.527581214904785
1724046602.4492183,957,16.62497901916504
1724046618.1700587,961,16.29661750793457
1724046626.106946,963,25.74277687072754
1724046630.0926123,964,19.695032119750977
1724046634.038139,965,20.07304573059082
1724046637.9707825,966,19.945785522460938
1724046645.824278,968,21.501224517822266
1724046649.7512093,969,19.923280715942383
1724046661.5202386,972,17.49919891357422
1724046681.2203586,977,11.8028564453125
1724046689.1003423,979,20.462696075439453
1724046693.0715237,980,17.139196395874023
1724046701.0158434,982,20.934816360473633
1724046704.980376,983,16.346200942993164
1724046720.8919795,987,23.89052963256836
1724046728.8248188,989,19.73604965209961
1724046732.7855294,990,17.306175231933594
1724046736.732258,991,29.07668113708496
1724046744.6497781,993,15.59282112121582
1724046752.5405304,995,16.13197135925293
1724046756.4936025,996,15.486042022705078
1724046760.4534142,997,13.354594230651855
1724046768.3382068,999,16.752262115478516
1724046772.2693174,1000,21.427030563354492
1724046780.1488829,1002,27.222434997558594
1724046784.1092918,1003,15.742318153381348
1724046788.0608332,1004,10.3782320022583
1724046792.0428658,1005,29.195358276367188
1724046795.9916027,1006,20.807096481323242
1724046799.9087427,1007,15.297542572021484
1724046819.649761,1012,17.130229949951172
1724046827.4909225,1014,24.173107147216797
1724046835.3452284,1016,18.74412727355957
1724046839.2776766,1017,21.564064025878906
1724046843.2357578,1018,17.52873992919922
1724046863.0117092,1023,32.02873229980469
1724046878.8151133,1027,15.447160720825195
1724046886.7108748,1029,17.832956314086914
1724046890.679185,1030,20.464590072631836
1724046914.2949092,1036,16.06108283996582
1724046918.2281086,1037,16.30962371826172
1724046922.1668313,1038,17.120136260986328
1724046926.132763,1039,25.088939666748047
1724046930.0733879,1040,24.955318450927734
1724046945.8432853,1044,25.540477752685547
1724046953.7390807,1046,14.589922904968262
1724046957.6618097,1047,21.19306755065918
1724046981.3601573,1053,24.399784088134766
1724046985.2875829,1054,27.354347229003906
1724046997.0693316,1057,13.16385555267334
1724047004.931508,1059,17.63563346862793
1724047008.8621516,1060,24.388080596923828
1724047012.7688484,1061,11.879300117492676
1724047020.5558162,1063,13.56413459777832
1724047032.2595916,1066,28.4182071685791
1724047036.1827533,1067,19.165685653686523
1724047040.140798,1068,18.063405990600586
1724047048.0566034,1070,9.175207138061523
1724047051.978864,1071,19.383310317993164
1724047055.9091609,1072,17.218936920166016
1724047059.8376446,1073,16.873512268066406
1724047063.7541306,1074,27.672149658203125
1724047067.670748,1075,20.401491165161133
1724047079.5555356,1078,24.27336311340332
1724047083.502127,1079,21.55923843383789
1724047091.4345405,1081,31.112289428710938
1724047095.4085505,1082,9.95870304107666
1724047099.3722308,1083,14.993531227111816
1724047111.189982,1086,15.31461238861084
1724047115.092312,1087,14.372499465942383
1724047119.0317187,1088,11.545633316040039
1724047134.819497,1092,26.647422790527344
1724047138.7442896,1093,22.534868240356445
1724047142.692565,1094,7.907925128936768
1724047162.3909032,1099,8.97710132598877
1724047170.327027,1101,20.18741226196289
1724047178.1905386,1103,21.18693733215332
1724047182.1292005,1104,16.99443817138672
1724047186.0777688,1105,19.464405059814453
1724047197.8819375,1108,14.529425621032715
1724047201.8179598,1109,23.32625961303711
1724047205.7462928,1110,17.287996292114258
1724047209.7128885,1111,11.906068801879883
1724047213.6491413,1112,13.269777297973633
1724047217.5672185,1113,14.881142616271973
1724047221.481599,1114,21.793893814086914
1724047225.4117317,1115,17.213790893554688
1724047233.2128744,1117,18.788585662841797
1724047244.965084,1120,22.319931030273438
1724047252.8210807,1122,30.60079002380371
1724047256.7438557,1123,19.942602157592773
1724047268.5116034,1126,24.7984561920166
1724047272.4476109,1127,14.790236473083496
1724047280.3358433,1129,22.712738037109375
1724047284.2719553,1130,18.73602867126465
1724047288.193073,1131,26.739320755004883
1724047292.1545267,1132,24.4041748046875
1724047296.0977793,1133,19.334003448486328
1724047303.9336612,1135,19.756128311157227
1724047307.8689492,1136,28.934682846069336
1724047311.8028104,1137,11.932940483093262
1724047323.5689287,1140,22.453510284423828
1724047335.3422751,1143,17.724346160888672
1724047347.0888252,1146,16.66986846923828
1724047351.0229917,1147,15.78337287902832
1724047358.849694,1149,22.46430778503418
1724047362.766652,1150,22.19058609008789
1724047366.6697578,1151,25.16996955871582
1724047370.6051798,1152,22.35869598388672
1724047374.5294034,1153,17.180139541625977
1724047378.4612954,1154,17.9539794921875
1724047386.3071263,1156,21.404993057250977
1724047405.921625,1161,17.853933334350586
1724047413.7776973,1163,28.31527328491211
1724047421.6193504,1165,20.776596069335938
1724047429.4696867,1167,8.160459518432617
1724047433.4185462,1168,25.843496322631836
1724047457.0329723,1174,18.005491256713867
1724047460.9528975,1175,18.027311325073242
1724047468.8276246,1177,17.523649215698242
1724047472.7806349,1178,15.752984046936035
1724047476.7672985,1179,30.220827102661133
1724047492.5512528,1183,26.895185470581055
1724047500.4662874,1185,23.820096969604492
1724047508.3037963,1187,22.98186683654785
1724047516.157535,1189,21.675189971923828
1724047520.062235,1190,12.83437728881836
1724047523.9851892,1191,16.292146682739258
1724047535.8341112,1194,23.483760833740234
1724047539.7574482,1195,21.410858154296875
1724047543.71378,1196,29.113737106323242
1724047551.5914743,1198,14.405693054199219
1724047555.52832,1199,27.166812896728516
1724047567.3075476,1202,23.98328971862793
1724047571.2517054,1203,24.31507682800293
1724047583.02898,1206,18.301193237304688
1724047587.0220513,1207,21.28175926208496
1724047590.9708693,1208,20.2130184173584
1724047598.8322341,1210,16.13874626159668
1724047614.4700682,1214,15.215277671813965
1724047618.3988142,1215,15.082314491271973
1724047622.312712,1216,17.521894454956055
1724047630.1681988,1218,33.695865631103516
1724047634.0674467,1219,20.829818725585938
1724047653.5868874,1224,22.499906539916992
1724047661.5091872,1226,19.548219680786133
1724047673.2828004,1229,20.82516860961914
1724047677.2313442,1230,11.387243270874023
1724047689.0772517,1233,18.323007583618164
1724047693.054411,1234,22.29219627380371
1724047712.8391562,1239,17.062166213989258
1724047720.7023327,1241,16.469152450561523
1724047724.611113,1242,18.57481575012207
1724047728.5368083,1243,25.445114135742188
1724047732.4971442,1244,14.514951705932617
1724047736.4438303,1245,20.837636947631836
1724047740.3765306,1246,28.395118713378906
1724047744.3608155,1247,25.785717010498047
1724047756.2434597,1250,18.37385368347168
1724047760.2118158,1251,17.99001693725586
1724047764.1620247,1252,28.488264083862305
1724047768.0923567,1253,18.047069549560547
1724047775.9682262,1255,27.286495208740234
1724047783.8201349,1257,12.977575302124023
1724047787.784936,1258,25.30812644958496
1724047799.5894387,1261,23.024885177612305
1724047803.5300648,1262,28.900367736816406
1724047815.330692,1265,16.430343627929688
1724047827.1601274,1268,23.19908332824707
1724047843.0301924,1272,20.378074645996094
1724047862.813824,1277,28.87961196899414
1724047866.7937655,1278,19.049671173095703
1724047870.7405667,1279,20.474958419799805
1724047886.5390556,1283,14.23625659942627
1724047898.3803422,1286,25.06111717224121
1724047918.2247298,1291,19.944795608520508
1724047930.1653726,1294,15.525409698486328
1724047942.1092396,1297,15.389968872070312
1724047950.0008957,1299,19.631519317626953
1724047953.9460793,1300,15.920438766479492
1724047965.8587132,1303,19.862667083740234
1724047981.8103883,1307,12.62597370147705
1724047997.6841257,1311,26.523651123046875
1724048013.4993021,1315,15.426494598388672
1724048017.4534497,1316,16.581233978271484
1724048037.2355142,1321,21.7696475982666
1724048045.2011695,1323,36.49079132080078
1724048049.1806042,1324,14.035406112670898
1724048057.1492321,1326,15.411731719970703
1724048061.1032982,1327,31.6763973236084
1724048069.042994,1329,18.06165313720703
1724048096.8285291,1336,25.9512882232666
1724048132.545959,1345,20.344011306762695
1724048136.524801,1346,7.281700134277344
1724048144.5453155,1348,21.722492218017578
1724048148.5274973,1349,16.533536911010742
1724048160.5220125,1352,18.016401290893555
1724048164.51287,1353,28.76165199279785
1724048172.5221596,1355,20.718507766723633
1724048188.4937282,1359,16.686382293701172
1724048196.407546,1361,18.570384979248047
1724048212.2865217,1365,29.470365524291992
1724048216.2754018,1366,14.710132598876953
1724048220.2094448,1367,23.75650978088379
1724048224.1336231,1368,14.817161560058594
1724048228.0689774,1369,29.77570152282715
1724048243.9155126,1373,25.112709045410156
1724048247.8636808,1374,16.281545639038086
1724048255.8320546,1376,26.95876121520996
1724048259.8089411,1377,19.828882217407227
1724048275.743968,1381,21.007049560546875
1724048295.5802178,1386,22.502714157104492
1724048299.5709767,1387,19.999195098876953
1724048315.5090485,1391,29.48567771911621
1724048327.4162145,1394,25.951480865478516
1724048339.3189673,1397,31.85158348083496
1724048343.3021889,1398,20.23330307006836
1724048351.2663364,1400,39.71162414550781
1724048355.2616684,1401,27.47322654724121
1724048367.1514893,1404,30.13890266418457
1724048375.0774176,1406,20.272817611694336
1724048406.8407383,1414,11.712757110595703
1724048418.7999814,1417,29.59181785583496
1724048422.7806826,1418,19.71922492980957
1724048430.7284243,1420,26.267230987548828
1724048438.6604178,1422,15.63986873626709
1724048442.659435,1423,11.824848175048828
1724048478.3688483,1432,17.394357681274414
1724048482.3595955,1433,18.79631805419922
1724048498.2429774,1437,18.629243850708008
1724048506.210141,1439,25.167194366455078
1724048510.1982758,1440,16.935197830200195
1724048514.1853158,1441,19.86161994934082
1724048518.1910155,1442,31.003021240234375
1724048530.081082,1445,22.564857482910156
1724048537.922109,1447,25.383026123046875
1724048541.888848,1448,27.90639877319336
1724048545.864731,1449,23.26063346862793
1724048549.8154528,1450,40.66463088989258
1724048553.8296669,1451,29.686187744140625
1724048557.7947872,1452,20.101430892944336
1724048561.7808506,1453,24.651458740234375
