Wall time,Step,Value
1724030366.2972062,225,0.6284340023994446
1724030373.07212,226,1.8624557256698608
1724030399.0807292,230,1.10028076171875
1724030439.6234207,236,1.4090288877487183
1724030453.2025971,238,1.2445147037506104
1724030459.740672,239,0.8729575872421265
1724030466.2079964,240,0.8250935673713684
1724030479.5265749,242,1.0703890323638916
1724030486.2778063,243,1.3227895498275757
1724030499.5482025,245,0.7337003350257874
1724030506.3271756,246,1.3878405094146729
1724030513.1386867,247,1.1762093305587769
1724030520.3874862,248,1.3081345558166504
1724030553.9609885,253,1.3307216167449951
1724030560.75659,254,1.9019445180892944
1724030567.4134161,255,1.5491575002670288
1724030587.3615167,258,0.9869953989982605
1724030594.2137153,259,0.9987559914588928
1724030600.986212,260,1.1662744283676147
1724030607.338943,261,0.6602541208267212
1724030620.643298,263,1.147316575050354
1724030676.3147779,271,1.3599697351455688
1724030683.1581833,272,1.0513176918029785
1724030703.936592,275,1.4142017364501953
1724030710.7400963,276,1.8453452587127686
1724030717.6412504,277,1.426108956336975
1724030731.2911527,279,1.6484625339508057
1724030744.5893362,281,1.5605583190917969
1724030757.9395993,283,1.1224116086959839
1724030764.4914,284,1.0962859392166138
1724030778.1881373,286,1.0525792837142944
1724030791.775008,288,2.4962451457977295
1724030798.783651,289,1.30535089969635
1724030812.3684726,291,1.8628640174865723
1724030846.754479,296,1.7289785146713257
1724030853.6058955,297,1.9246788024902344
1724030860.4424403,298,0.9608689546585083
1724030867.376765,299,1.534157633781433
1724030909.0186808,305,1.4298893213272095
1724030922.723646,307,1.4998420476913452
1724030936.3801892,309,1.1421271562576294
1724030943.5094802,310,1.582614541053772
1724030963.4410975,313,1.3393129110336304
1724030969.850334,314,2.605151414871216
1724030989.3490922,317,1.2461516857147217
1724031002.5216815,319,1.4824514389038086
1724031009.3776793,320,2.095517158508301
1724031030.2115052,323,1.4599326848983765
1724031043.9705007,325,2.597398281097412
1724031078.3030972,330,1.7614829540252686
1724031085.1295357,331,0.9935132265090942
1724031092.170858,332,1.4842153787612915
1724031099.203633,333,1.2797445058822632
1724031134.0155065,338,1.704844355583191
1724031140.947383,339,1.1478755474090576
1724031154.927258,341,1.9662737846374512
1724031175.7088847,344,2.1606526374816895
1724031182.505141,345,1.3642504215240479
1724031189.4527147,346,1.4302525520324707
1724031196.3320239,347,1.483309030532837
1724031210.2558978,349,1.1511292457580566
1724031223.8996298,351,1.3250341415405273
1724031237.5912335,353,1.9404101371765137
1724031244.9602768,354,1.9330636262893677
1724031251.8210385,355,1.336968183517456
1724031279.3222933,359,1.9108115434646606
1724031292.964084,361,1.6862359046936035
1724031306.941413,363,1.1808853149414062
1724031313.465633,364,1.1920664310455322
1724031320.0238276,365,1.1492184400558472
1724031326.9851308,366,1.7635657787322998
1724031334.0052326,367,1.679627776145935
1724031341.1471882,368,1.5144418478012085
1724031348.242144,369,1.6152223348617554
1724031390.6688156,375,1.9240790605545044
1724031411.4186447,378,1.9065303802490234
1724031418.4232776,379,1.282217264175415
1724031467.2950757,386,2.1327474117279053
1724031474.447204,387,1.3318090438842773
1724031502.3213131,391,2.188544511795044
1724031509.300785,392,2.178185224533081
1724031516.173694,393,1.2283159494400024
1724031523.0428805,394,1.0371100902557373
1724031530.0268297,395,1.2219208478927612
1724031537.0434585,396,0.7885457277297974
1724031544.3395448,397,2.366800546646118
1724031551.542843,398,1.0334899425506592
1724031558.481336,399,1.7108230590820312
1724031565.6440535,400,1.679919958114624
1724031579.4667244,402,1.570711612701416
1724031586.46414,403,1.064530611038208
1724031600.5636468,405,1.4851739406585693
1724031628.1926124,409,1.896618127822876
1724031635.2421105,410,1.8291611671447754
1724031656.0700624,413,1.7551162242889404
1724031662.752138,414,1.522911548614502
1724031669.4059613,415,2.7493834495544434
1724031676.1184504,416,2.667340040206909
1724031696.6262982,419,1.129597544670105
1724031717.6343257,422,1.6523367166519165
1724031724.8234715,423,2.183178663253784
1724031746.3043709,426,1.2705228328704834
1724031753.4295692,427,1.8324754238128662
1724031781.3703778,431,0.8356817364692688
1724031788.2037911,432,1.664286494255066
1724031809.69923,435,1.2906962633132935
1724031816.7695389,436,1.4192173480987549
1724031823.4733312,437,1.2320932149887085
1724031830.223229,438,1.7103971242904663
1724031836.8152158,439,1.6385512351989746
1724031843.496645,440,1.9192577600479126
1724031850.91279,441,1.366260051727295
1724031857.5851886,442,0.9492934942245483
1724031871.3305306,444,2.060215473175049
1724031878.0090005,445,2.3553080558776855
1724031884.8485086,446,1.4203487634658813
1724031891.8609948,447,1.5296941995620728
1724031920.2451413,451,1.7934237718582153
1724031927.3527634,452,2.350247383117676
1724031934.5558271,453,1.6073822975158691
1724031941.7595706,454,1.9325436353683472
1724031948.969752,455,2.088452100753784
1724031963.3512437,457,1.3618611097335815
1724031977.772899,459,1.3256126642227173
1724031991.252469,461,2.0589747428894043
1724031997.9352853,462,1.533471703529358
1724032018.4402878,465,1.705142617225647
1724032025.6427124,466,1.6633045673370361
1724032032.6346278,467,1.2520166635513306
1724032046.8084447,469,1.4981694221496582
1724032060.9210737,471,1.1221883296966553
1724032089.0214038,475,1.6483042240142822
1724032095.7862303,476,2.4166200160980225
1724032116.967918,479,1.98497474193573
1724032124.07335,480,1.398287057876587
1724032130.954512,481,2.29669189453125
1724032138.0837517,482,2.2378811836242676
1724032145.1118205,483,2.284170389175415
1724032152.7959416,484,1.726633071899414
1724032159.9983823,485,2.071234941482544
1724032174.3429658,487,1.609092116355896
1724032181.450999,488,1.570757269859314
1724032188.4615965,489,2.7230215072631836
1724032195.6215987,490,1.8258686065673828
1724032209.5796924,492,2.307724714279175
1724032231.1095514,495,2.0931365489959717
1724032259.0208263,499,1.5655591487884521
1724032279.428466,502,1.6580208539962769
1724032286.4943082,503,2.236011028289795
1724032293.6827888,504,2.046466827392578
1724032315.25322,507,2.5274441242218018
1724032329.301528,509,2.180748462677002
1724032336.259613,510,1.912413239479065
1724032343.3941557,511,2.7554779052734375
1724032350.6306884,512,1.8478423357009888
1724032357.795391,513,2.108954429626465
1724032364.7223046,514,1.0480674505233765
1724032371.7245207,515,2.5802993774414062
1724032393.2930925,518,2.550555467605591
1724032400.5642855,519,1.5032893419265747
1724032407.5505893,520,1.169039011001587
1724032414.5262408,521,1.4000881910324097
1724032435.276856,524,1.7354748249053955
1724032485.21451,531,4.276925086975098
1724032506.5562685,534,1.5453760623931885
1724032513.7341716,535,1.6344636678695679
1724032527.8712943,537,1.8837907314300537
1724032534.9265203,538,2.1553661823272705
1724032542.0441368,539,1.6849236488342285
1724032549.06723,540,2.6956112384796143
1724032556.1467366,541,1.4542744159698486
1724032570.4025865,543,0.8291956782341003
1724032577.6123664,544,1.5218597650527954
1724032584.7701693,545,2.5000956058502197
1724032598.9823263,547,1.7937335968017578
1724032606.0962217,548,2.4965200424194336
1724032627.1050599,551,1.7138755321502686
1724032640.7838407,553,1.590506672859192
1724032655.2539275,555,1.2326982021331787
1724032662.39297,556,1.7416422367095947
1724032669.6065772,557,1.7191753387451172
1724032712.529409,563,2.1773736476898193
1724032719.672357,564,1.5065771341323853
1724032726.887051,565,3.2048561573028564
1724032755.925287,569,1.752928376197815
1724032777.526393,572,2.521853446960449
1724032791.7782254,574,2.238678216934204
1724032813.3129783,577,2.2120189666748047
1724032841.826488,581,2.534184694290161
1724032870.3345463,585,2.2429566383361816
1724032877.4198856,586,2.1336162090301514
1724032884.6725554,587,1.979067325592041
1724032898.9903173,589,1.735258936882019
1724032913.1229813,591,1.9996846914291382
1724032920.21199,592,1.7952158451080322
1724032927.4072955,593,3.322268486022949
1724032941.9357045,595,1.9057466983795166
1724032956.3452928,597,1.729697823524475
1724032963.6921856,598,3.322377920150757
1724032970.9899561,599,3.0130019187927246
1724032978.2382836,600,1.803351879119873
1724032992.3478954,602,1.9178507328033447
1724032999.0855207,603,2.6646568775177
1724033005.7346108,604,2.6620867252349854
1724033019.9319594,606,2.1413660049438477
1724033041.3574364,609,2.2121543884277344
1724033055.8270671,611,2.2590653896331787
1724033077.7948356,614,1.5936851501464844
1724033084.8731022,615,2.2192416191101074
1724033099.1488774,617,2.565715789794922
1724033113.3126676,619,2.9402382373809814
1724033127.4128904,621,3.076141595840454
1724033142.232878,623,2.1056106090545654
1724033149.5288439,624,1.9538326263427734
1724033170.8545988,627,1.8010599613189697
1724033185.198912,629,2.5056169033050537
1724033192.2829235,630,1.895931363105774
1724033220.2906816,634,1.7224085330963135
1724033234.6778026,636,2.354172706604004
1724033249.1186614,638,1.615694522857666
1724033269.674071,641,1.7799657583236694
1724033276.9477844,642,2.192084550857544
1724033284.109172,643,1.756239414215088
1724033291.2623036,644,2.133413314819336
1724033298.121749,645,2.951477289199829
1724033305.2545211,646,2.2862472534179688
1724033333.5676458,650,1.9308916330337524
1724033347.2450588,652,2.3299524784088135
1724033353.8921967,653,1.8122936487197876
1724033360.7067232,654,2.0891358852386475
1724033367.5065093,655,2.8926403522491455
1724033374.1613843,656,2.5734877586364746
1724033394.8975265,659,1.6740812063217163
1724033401.7205875,660,1.3351670503616333
1724033408.3315363,661,3.35872220993042
1724033455.7654905,668,2.9632582664489746
1724033476.1190293,671,2.7235100269317627
1724033511.07695,676,2.382009506225586
1724033518.2852855,677,3.7425448894500732
1724033525.54612,678,3.809126138687134
1724033546.9142647,681,2.424137592315674
1724033560.7973323,683,2.8946242332458496
1724033567.8495572,684,1.568428874015808
1724033575.1545358,685,2.559046506881714
1724033596.8444176,688,2.1987295150756836
1724033631.1468537,693,1.4627501964569092
1724033644.8182092,695,2.5901427268981934
1724033651.5981116,696,2.026909589767456
1724033658.391437,697,3.651082754135132
1724033665.426709,698,3.851378917694092
1724033679.7423944,700,3.1119658946990967
1724033701.9041927,703,3.1621665954589844
1724033708.911942,704,1.696056842803955
1724033723.194623,706,3.239959955215454
1724033751.9136937,710,2.590925455093384
1724033759.217081,711,2.25990629196167
1724033773.8457446,713,2.660531759262085
1724033795.576423,716,2.685171365737915
1724033809.2197394,718,2.5199785232543945
1724033822.7603867,720,1.6073994636535645
1724033829.6701877,721,2.99763822555542
1724033836.6978025,722,2.8171980381011963
1724033850.9920945,724,2.3117449283599854
1724033865.2911692,726,2.805877208709717
1724033872.6113284,727,2.2586185932159424
1724033879.8229113,728,3.720564126968384
1724033887.0087574,729,2.622159957885742
1724033894.2877345,730,3.384927988052368
1724033908.8063962,732,2.682020902633667
1724033915.8390713,733,1.6249616146087646
1724033922.9608386,734,3.1786742210388184
1724033958.537773,739,3.168414831161499
1724033965.7069275,740,3.3490285873413086
1724033972.7753024,741,3.2006936073303223
1724033987.0020087,743,2.796766996383667
1724033994.2887025,744,2.432382345199585
1724034002.1528773,745,2.7832775115966797
1724034009.7145543,746,1.6688594818115234
1724034060.947892,753,4.665633201599121
1724034083.0088897,756,4.52418851852417
1724034090.4237921,757,3.272866725921631
1724034105.074236,759,2.1291279792785645
1724034141.510577,764,4.308052062988281
1724034148.8544602,765,2.555532932281494
1724034156.3265681,766,1.8503820896148682
1724034178.0902023,769,4.555591106414795
1724034185.231408,770,2.8832499980926514
1724034206.904499,773,1.9226304292678833
1724034214.286417,774,3.3134758472442627
1724034229.1585681,776,2.470771074295044
1724034236.5467715,777,3.170520305633545
1724034251.0536299,779,4.084566116333008
1724034258.6463268,780,3.1352336406707764
1724034265.9087913,781,2.9929287433624268
1724034273.3466594,782,2.544764757156372
1724034280.8517733,783,4.079269886016846
1724034323.6740487,789,2.8511931896209717
1724034330.5093157,790,3.6975114345550537
1724034344.8984997,792,1.494130253791809
1724034359.5415087,794,3.671340227127075
1724034374.1857338,796,3.3039746284484863
1724034381.5842972,797,2.848482608795166
1724034404.0559676,800,2.065448045730591
1724034411.6609821,801,2.2950353622436523
1724034441.3487515,805,2.7324633598327637
1724034448.7306705,806,2.414642333984375
1724034456.1616108,807,3.5423436164855957
1724034463.4809477,808,2.5728306770324707
1724034485.1832898,811,4.925004959106445
1724034506.93262,814,4.928271770477295
1724034542.392007,819,3.4491264820098877
1724034549.4064507,820,1.7912129163742065
1724034563.7577574,822,2.6392149925231934
1724034571.2383053,823,2.209453821182251
1724034578.6665015,824,4.478021621704102
1724034593.1127238,826,2.3071975708007812
1724034600.0709963,827,2.758754253387451
1724034607.0435874,828,2.974449634552002
1724034613.8028946,829,3.373349189758301
1724034642.6015337,833,4.705170154571533
1724034649.607637,834,3.1661555767059326
1724034663.4134352,836,3.0667479038238525
1724034670.2394042,837,2.1095130443573
1724034677.1748075,838,2.911519765853882
1724034691.6915643,840,4.656863689422607
1724034699.0417445,841,2.3029818534851074
1724034720.9821503,844,3.3532495498657227
1724034735.7385309,846,3.9442427158355713
1724034771.7757509,851,2.922335147857666
1724034779.1025667,852,3.2327444553375244
1724034801.0837524,855,2.7996444702148438
1724034823.1966846,858,1.754050850868225
1724034844.5894423,861,2.8182432651519775
1724034859.1181483,863,1.577782392501831
1724034880.9310868,866,3.6835243701934814
1724034888.3417795,867,3.1833386421203613
1724034917.358928,871,2.995258331298828
1724034924.631824,872,3.313978910446167
1724034996.9627435,882,2.6323397159576416
1724035011.633954,884,1.841926097869873
1724035018.741469,885,2.8201534748077393
1724035026.1007223,886,1.4267137050628662
1724035033.2465932,887,2.406916379928589
1724035047.5619466,889,3.6625900268554688
1724035062.4794343,891,2.91007924079895
1724035076.668348,893,2.86431884765625
1724035098.1626024,896,2.6447243690490723
1724035112.3792264,898,4.438241958618164
1724035119.485785,899,3.728673219680786
1724035141.419499,902,2.351710796356201
1724035148.924559,903,3.9619734287261963
1724035163.7459726,905,2.9849026203155518
1724035178.4170706,907,3.908125162124634
1724035185.5582612,908,5.839120864868164
1724035192.6889534,909,4.259558200836182
1724035206.7817206,911,2.339878797531128
1724035214.1519713,912,2.512502431869507
1724035235.5609953,915,3.165886402130127
1724035264.5523992,919,3.6735501289367676
1724035271.7852392,920,4.008919715881348
1724035286.5760498,922,4.12027645111084
1724035301.1393948,924,4.005018711090088
1724035329.426796,928,3.5298216342926025
1724035336.2191076,929,2.771610736846924
1724035343.37609,930,3.008052110671997
1724035350.7078931,931,2.3447465896606445
1724035358.119443,932,5.260407447814941
1724035365.5049415,933,3.486055612564087
1724035372.6053176,934,2.501187562942505
1724035387.1692533,936,4.327639579772949
1724035415.5429547,940,1.563153624534607
1724035430.473173,942,3.8680622577667236
1724035437.6823678,943,4.456109046936035
1724035459.9382372,946,3.7129719257354736
1724035489.209669,950,4.251481056213379
1724035510.547459,953,4.1106157302856445
1724035524.8595018,955,2.9114973545074463
1724035532.1897118,956,1.7611634731292725
1724035539.5066826,957,2.7765934467315674
1724035568.640177,961,3.360259532928467
1724035583.4376981,963,2.7917516231536865
1724035590.7927322,964,4.818826198577881
1724035598.2436113,965,5.440604209899902
1724035605.5506997,966,1.9663349390029907
1724035620.2864866,968,3.549323081970215
1724035627.8285887,969,3.852046012878418
1724035648.8557222,972,3.0743117332458496
1724035683.2980425,977,3.20438289642334
1724035697.036512,979,2.6038572788238525
1724035703.8407762,980,2.251645565032959
1724035717.9166892,982,4.185179233551025
1724035725.1416817,983,2.417987108230591
1724035754.8238971,987,2.6013994216918945
1724035769.6562212,989,0.9288626909255981
1724035776.777782,990,3.620579719543457
1724035784.07088,991,3.7740771770477295
1724035798.3057632,993,2.1282222270965576
1724035812.9909148,995,3.4435088634490967
1724035820.2230742,996,3.9023513793945312
1724035827.5440488,997,3.333064556121826
1724035841.5809786,999,1.4807604551315308
1724035848.4327953,1000,5.575563430786133
1724035862.832104,1002,3.51562237739563
1724035870.0155873,1003,3.5454039573669434
1724035877.4736369,1004,5.285977840423584
1724035884.6428611,1005,2.8479180335998535
1724035891.7945998,1006,2.3450779914855957
1724035899.1909962,1007,3.549269914627075
1724035934.804244,1012,3.3080978393554688
1724035948.9129837,1014,4.130342960357666
1724035963.4893386,1016,5.07309103012085
1724035970.8138363,1017,1.7426203489303589
1724035978.2347343,1018,4.319399356842041
1724036014.589572,1023,4.543308734893799
1724036043.849967,1027,4.4649553298950195
1724036058.0593772,1029,3.3521111011505127
1724036065.2400916,1030,3.29852294921875
1724036109.3981218,1036,4.378667831420898
1724036116.8413537,1037,4.385560035705566
1724036124.1634026,1038,3.4315080642700195
1724036131.474959,1039,4.522191524505615
1724036138.7973485,1040,3.6717565059661865
1724036167.4963686,1044,2.964599847793579
1724036181.7955947,1046,2.914504289627075
1724036188.86157,1047,1.831621527671814
1724036232.0344992,1053,2.235909938812256
1724036239.4250379,1054,3.146355628967285
1724036260.8873587,1057,1.8644235134124756
1724036275.634871,1059,3.5079236030578613
1724036282.8737543,1060,3.1291539669036865
1724036290.2652342,1061,2.140009880065918
1724036304.6401038,1063,3.9164583683013916
1724036326.3458655,1066,3.668212413787842
1724036333.7433321,1067,5.463627815246582
1724036341.037963,1068,3.7553815841674805
1724036355.7815046,1070,3.6637606620788574
1724036363.134145,1071,4.059725761413574
1724036370.3444762,1072,3.802218198776245
1724036377.604286,1073,4.113295555114746
1724036384.8895457,1074,3.8745977878570557
1724036392.2416532,1075,2.559627056121826
1724036414.1323178,1078,4.311591148376465
1724036421.4137013,1079,2.937556028366089
1724036436.310109,1081,3.185073137283325
1724036443.6886945,1082,4.2440595626831055
1724036451.0466917,1083,6.2868499755859375
1724036472.9377747,1086,3.4658284187316895
1724036480.2798262,1087,2.8423149585723877
1724036487.681785,1088,4.572965145111084
1724036516.9865863,1092,2.6767735481262207
1724036524.2612822,1093,4.08138370513916
1724036531.6098897,1094,2.7186410427093506
1724036567.6347094,1099,2.855485439300537
1724036581.9285333,1101,3.511497974395752
1724036595.7136455,1103,2.6979637145996094
1724036603.1055734,1104,5.4053521156311035
1724036610.520969,1105,2.916241407394409
1724036632.6410444,1108,2.8196895122528076
1724036640.014439,1109,5.871470928192139
1724036647.0927382,1110,4.1561689376831055
1724036654.204861,1111,2.8342037200927734
1724036661.4422808,1112,3.4942240715026855
1724036668.741743,1113,4.388430118560791
1724036675.994484,1114,1.467432975769043
1724036683.175282,1115,5.824446201324463
1724036697.662724,1117,3.7318758964538574
1724036719.8242764,1120,2.2452552318573
1724036734.4533808,1122,4.7080864906311035
1724036741.8495421,1123,5.861145973205566
1724036763.7424548,1126,3.280176877975464
1724036770.9868631,1127,5.985280513763428
1724036785.6658452,1129,5.541133880615234
1724036792.9759877,1130,5.123414993286133
1724036800.2045255,1131,3.389294147491455
1724036807.624355,1132,2.9168105125427246
1724036815.066204,1133,4.32532262802124
1724036829.3442333,1135,2.462568998336792
1724036836.5491793,1136,2.660645008087158
1724036843.7084312,1137,4.977456569671631
1724036865.5390432,1140,4.392927169799805
1724036886.606946,1143,4.651902198791504
1724036908.0299873,1146,4.202578067779541
1724036915.4213126,1147,4.948826313018799
1724036930.157199,1149,4.185349941253662
1724036937.5661724,1150,3.3212547302246094
1724036945.0508919,1151,3.997929573059082
1724036952.278318,1152,3.2963473796844482
1724036959.7158027,1153,4.462545871734619
1724036967.2153559,1154,4.737142562866211
1724036981.6775677,1156,3.6270430088043213
1724037018.0008154,1161,2.7756309509277344
1724037032.858245,1163,5.123013019561768
1724037047.561261,1165,3.296649694442749
1724037061.881099,1167,3.333261251449585
1724037069.029446,1168,3.2452101707458496
1724037113.2537348,1174,4.369405269622803
1724037120.730602,1175,3.361579418182373
1724037135.3994732,1177,5.719537734985352
1724037142.9025905,1178,4.0998077392578125
1724037150.195757,1179,4.944092273712158
1724037178.9597635,1183,4.0364089012146
1724037193.212918,1185,3.224357843399048
1724037207.5227454,1187,2.2556357383728027
1724037222.0309515,1189,3.2017717361450195
1724037229.296431,1190,6.379565238952637
1724037236.349296,1191,3.7639269828796387
1724037258.364758,1194,4.886560916900635
1724037265.4977236,1195,3.0502116680145264
1724037272.659657,1196,4.53870964050293
1724037286.9439945,1198,5.885013103485107
1724037294.1498861,1199,3.5998480319976807
1724037316.5280664,1202,2.648855447769165
1724037323.976111,1203,5.342190265655518
1724037346.2795572,1206,3.707324743270874
1724037353.4367738,1207,3.348336935043335
1724037360.7072866,1208,4.6212005615234375
1724037375.53974,1210,3.4234535694122314
1724037405.3722734,1214,3.785154342651367
1724037412.8282049,1215,3.826385498046875
1724037420.3410232,1216,3.097498655319214
1724037434.768939,1218,4.275154113769531
1724037441.87203,1219,3.81335711479187
1724037477.4372516,1224,4.683544635772705
1724037492.1907077,1226,5.01637077331543
1724037514.4698448,1229,3.9481382369995117
1724037521.666771,1230,3.379642963409424
1724037543.589572,1233,5.133072853088379
1724037550.9068453,1234,5.441380977630615
1724037587.37874,1239,3.04412841796875
1724037601.7989054,1241,2.9886531829833984
1724037608.9498036,1242,3.4737422466278076
1724037616.0265043,1243,3.605900287628174
1724037623.248249,1244,5.9550981521606445
1724037630.3609357,1245,4.203994274139404
1724037637.5221722,1246,4.302361011505127
1724037644.6299486,1247,3.3476779460906982
1724037665.7965705,1250,4.503366947174072
1724037672.8862238,1251,4.313023567199707
1724037680.0396533,1252,3.5729570388793945
1724037687.1034808,1253,5.3938889503479
1724037701.8463721,1255,3.8399574756622314
1724037716.77387,1257,5.181258201599121
1724037724.2930634,1258,2.7528252601623535
1724037746.3338482,1261,5.221649646759033
1724037753.7907808,1262,4.810304641723633
1724037775.9969358,1265,3.238802671432495
1724037798.144048,1268,6.831079483032227
1724037827.965348,1272,5.515665054321289
1724037864.1855512,1277,4.915879249572754
1724037871.3203568,1278,4.944975852966309
1724037878.5397623,1279,4.918574333190918
1724037908.4006786,1283,3.8516194820404053
1724037931.982436,1286,7.401132583618164
1724037972.0903542,1291,3.1022093296051025
1724037995.872852,1294,4.431331157684326
1724038020.067584,1297,2.2554426193237305
1724038036.4520948,1299,3.659514904022217
1724038045.3028588,1300,3.6108129024505615
1724038070.0151472,1303,5.98767614364624
1724038101.8547802,1307,4.479776382446289
1724038132.0786242,1311,4.179520130157471
1724038161.5515003,1315,4.656848430633545
1724038168.9814765,1316,3.7382237911224365
1724038205.2312033,1321,3.582451105117798
1724038219.8818116,1323,3.6428585052490234
1724038227.1283276,1324,4.581487655639648
1724038242.0232482,1326,5.124268531799316
1724038249.536567,1327,2.799590587615967
1724038264.4427428,1329,3.6625425815582275
1724038315.3238888,1336,5.3971428871154785
1724038381.2204335,1345,4.491504192352295
1724038388.306357,1346,5.514142990112305
1724038402.8303387,1348,3.3120009899139404
1724038410.1904929,1349,4.536466121673584
1724038431.9025545,1352,3.8085110187530518
1724038439.4040136,1353,3.633901834487915
1724038453.950792,1355,5.7000322341918945
1724038482.839827,1359,1.8390543460845947
1724038497.811341,1361,4.385025501251221
1724038527.6738765,1365,3.3071393966674805
1724038535.1576307,1366,1.601282000541687
1724038542.5704699,1367,4.441351890563965
1724038549.979452,1368,5.473229885101318
1724038557.2563002,1369,3.191565990447998
1724038586.7397342,1373,3.8548803329467773
1724038594.1952958,1374,4.1367878913879395
1724038609.026801,1376,3.7222752571105957
1724038616.4727857,1377,4.926214218139648
1724038644.9665785,1381,2.6902546882629395
1724038681.224888,1386,4.797273635864258
1724038688.6507382,1387,3.714401960372925
1724038719.116123,1391,4.423004627227783
1724038741.2418084,1394,3.2969002723693848
1724038763.0366733,1397,5.637532711029053
1724038770.2029462,1398,4.7513933181762695
1724038784.8644245,1400,4.755375862121582
1724038792.1283252,1401,3.261960744857788
1724038813.8204262,1404,5.442505359649658
1724038828.468853,1406,4.071786880493164
1724038887.9992306,1414,4.021276950836182
1724038910.4897437,1417,3.460634708404541
1724038917.9220493,1418,5.582489967346191
1724038932.4353938,1420,4.4634480476379395
1724038947.3130474,1422,5.597789764404297
1724038954.7327783,1423,4.6284708976745605
