x,y,z,roll,pitch,yaw,robot1/joint1,robot1/joint2,robot1/joint3,robot1/joint4,robot1/joint5,robot1/joint6,robot1/joint7,robot2/joint1,robot2/joint2,robot2/joint3,robot2/joint4,robot2/joint5,robot2/joint6,robot2/joint7
0.0,-0.1,1.5,0.0,-0.5235987755982988,0,-0.29808462,0.21228698,-0.77750295,0.31564066,0.01784345,1.2215735,-0.870228,0.6663925,-1.1345935,1.1926527,-0.42107028,-0.20573214,0.022878237,0.7170183
0.0,-0.1,1.5,0.0,-0.5235987755982988,0,-0.26034883,0.4889804,-1.3795631,0.28096604,0.006675825,1.169873,-0.813528,0.62702584,-1.1242552,1.2024137,-0.43115532,-0.26189035,-0.089751445,0.69529015
0.0,-0.1,1.5,0.0,-0.5235987755982988,0,0.01439703,0.92669815,-1.5342152,0.29302898,-0.034441475,1.1412936,-0.76101357,0.64862937,-1.113688,1.1956333,-0.40583703,-0.21535386,-0.13785934,0.76203084
0.0,-0.1,1.5,0.0,-0.5235987755982988,0,-0.18004505,0.0469173,-0.9178123,0.38603467,-0.022095304,1.2155292,-0.7886569,0.6451247,-1.1398087,1.1971718,-0.39511508,-0.28725326,-0.033120718,0.7134807
0.0,-0.1,1.5,0.0,-0.5235987755982988,0,-0.22317679,0.16990824,-0.88162714,0.31593373,-0.020179482,1.1434474,-0.91063416,0.63678247,-1.1222006,1.1951625,-0.42563468,-0.21939832,-0.059500836,0.7499413
0.0,-0.1,1.5,0.0,-0.5235987755982988,0,-0.4022856,0.43275288,-1.3813497,0.46618265,-0.08233231,1.1039574,-0.82367563,0.63257885,-1.1104602,1.1967529,-0.41862136,-0.23444857,-0.027406892,0.7073937
0.0,-0.1,1.5,0.0,-0.5235987755982988,0,-0.47218066,0.32773662,-1.2372868,0.28693905,0.03140468,1.1575392,-0.82838756,0.6408785,-1.1208236,1.2013373,-0.414948,-0.15043132,-0.07250179,0.7106547
0.0,-0.1,1.5,0.0,-0.5235987755982988,0,-0.47613633,0.13994715,-1.4899476,0.47949982,-0.023547778,1.0961422,-0.9998375,0.64809746,-1.0928159,1.1836479,-0.41383657,-0.19979304,0.043812852,0.75510585
0.0,-0.1,1.5,0.0,-0.5235987755982988,0,-0.30799362,0.63326,-1.2486445,0.31222984,-0.03588164,1.1313119,-0.68937033,0.6440585,-1.1251701,1.2056665,-0.40008762,-0.17442982,-0.01283645,0.72890264
0.0,-0.1,1.5,0.0,-0.5235987755982988,0,-0.37169442,0.6985088,-0.9470348,0.4295812,-0.01617175,1.1715657,-0.8675284,0.63906455,-1.112037,1.1885666,-0.41803393,-0.20608026,-0.11897669,0.72384113
0.0,-0.1,1.5,0.0,-0.5235987755982988,0,-0.34822986,0.53504974,-1.1083754,0.2037726,-0.010680258,1.074364,-0.82519877,0.63470775,-1.1323334,1.1979159,-0.41875783,-0.2646582,-0.078765325,0.7103896
0.0,-0.1,1.5,0.0,-0.5235987755982988,0,-0.052044075,0.2306977,-1.1647854,0.23961319,0.054979954,1.1607783,-0.785453,0.6311791,-1.1290722,1.1949874,-0.43207365,-0.20653981,-0.01825344,0.7078105
0.0,-0.1,1.5,0.0,-0.5235987755982988,0,-0.048707444,0.31158024,-1.12139,0.32374492,-0.051698774,1.1306772,-0.9585578,0.6653043,-1.1350378,1.1946207,-0.39802822,-0.20815006,0.013626607,0.70507324
0.0,-0.1,1.5,0.0,-0.5235987755982988,0,-0.121488065,0.3684843,-1.1296625,0.1330102,0.010971939,1.1213652,-0.9394674,0.6596787,-1.1153003,1.1949544,-0.4009016,-0.2540039,0.020738669,0.7327101
0.0,-0.1,1.5,0.0,-0.5235987755982988,0,-0.50621474,0.5915565,-1.1740865,0.31345108,0.025223717,1.1557307,-0.87885875,0.6243424,-1.1218148,1.1883395,-0.42576405,-0.30314273,-0.11863102,0.71936214
0.0,-0.1,1.5,0.0,-0.5235987755982988,0,-0.13948767,-0.16176036,-0.89463145,0.3495773,0.00074798096,1.1550542,-0.8867276,0.6445347,-1.0896903,1.1938643,-0.404072,-0.2224383,-0.013313699,0.6450017
0.0,-0.1,1.5,0.0,-0.5235987755982988,0,-0.23791015,0.20065846,-1.4658072,0.46208012,0.03192763,1.1012194,-1.0121295,0.65634215,-1.0858334,1.20012,-0.43271583,-0.23164332,-0.060753576,0.73029685
0.0,-0.1,1.5,0.0,-0.5235987755982988,0,-0.30887336,-0.23334728,-1.0757513,0.40912047,0.0009637161,1.1247383,-1.1290215,0.641638,-1.1372404,1.2048256,-0.42933017,-0.24301384,-0.0090215355,0.7633586
0.0,-0.1,1.5,0.0,-0.5235987755982988,0,-0.03952247,0.053048164,-1.1706464,0.30298167,0.05118135,1.1311805,-0.8470444,0.63357395,-1.0776232,1.1850375,-0.42501262,-0.19121906,-0.08031388,0.6689594
0.0,-0.1,1.5,0.0,-0.5235987755982988,0,-0.29538572,0.5284392,-1.1569982,0.33794293,0.042165965,1.1506866,-0.88938475,0.632311,-1.1167843,1.2030379,-0.39666128,-0.2061119,-0.13604534,0.7627504
